t 1 2 3 4 5 6 7 8 9 jO0500 jO0100 jO0300 jV0900 
0.0004255 1.69114 0 1.01072 0.00100971 -1.69114 -0.00168945 0 0 2 0.00338059 -0.000681434 -0.00269916 0
0.000426 1.63861 0 1.09382 0.00109273 -1.63861 -0.00163697 0 0 2 0.00327558 -0.000545879 -0.0027297 0
0.0004265 1.582 0 1.17421 0.00117303 -1.582 -0.00158042 0 0 2 0.00316242 -0.000408965 -0.00275345 0
0.000427 1.52145 0 1.25166 0.00125041 -1.52145 -0.00151993 0 0 2 0.00304138 -0.000271033 -0.00277034 0
0.0004275 1.45711 0 1.32601 0.00132468 -1.45711 -0.00145565 0 0 2 0.00291276 -0.000132426 -0.00278033 0
0.000428 1.43566 0 1.35079 1.35079 -1.43566 -1.43566 0 0 0 0.00143566 -0.00143566 -4.11743e-18 0
0.0004285 1.42851 0 1.35905 1.35905 -1.42851 -1.42851 0 0 0 0.00142851 -0.00142851 -1.78735e-18 0
0.000429 1.42613 0 1.3618 1.3618 -1.42613 -1.42613 0 0 0 0.00142613 -0.00142613 -3.25261e-18 0
0.0004295 1.42534 0 1.36272 1.36272 -1.42534 -1.42534 0 0 0 0.00142534 -0.00142534 -3.66808e-18 0
0.00043 1.42507 0 1.36302 1.36302 -1.42507 -1.42507 0 0 0 0.00142507 -0.00142507 -1.78343e-18 0
0.0004305 1.42498 0 1.36313 1.36313 -1.42498 -1.42498 0 0 0 0.00142498 -0.00142498 -3.2507e-18 0
0.000431 1.42495 0 1.36316 1.36316 -1.42495 -1.42495 0 0 0 0.00142495 -0.00142495 -3.73774e-18 0
0.0004315 1.42494 0 1.36317 1.36317 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 5.78629e-19 0
0.000432 1.42494 0 1.36317 1.36317 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -2.32203e-18 0
0.0004325 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -1.2625e-18 0
0.000433 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 1.47532e-18 0
0.0004335 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -2.16703e-18 0
0.000434 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 1.17123e-18 0
0.0004345 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -3.16579e-20 0
0.000435 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 1.73388e-18 0
0.0004355 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 8.04681e-21 0
0.000436 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -2.73359e-18 0
0.0004365 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 8.35174e-19 0
0.000437 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -2.16629e-19 0
0.0004375 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -2.87885e-18 0
0.000438 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -1.59655e-18 0
0.0004385 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 1.35811e-18 0
0.000439 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -2.35592e-18 0
0.0004395 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 0 0.00142494 -0.00142494 -3.59057e-18 0
0.00044 1.42494 0 1.36318 1.36318 -1.42494 -1.42494 0 0 2.96258e-11 0.00142494 -0.00142494 -4.1494e-18 0
0.0004405 1.37802 0 1.40906 0.00140766 -1.37802 -0.00137664 0 0 2 0.00275466 2.96409e-05 -0.0027843 0
0.000441 1.31349 0 1.4681 0.00146663 -1.31349 -0.00131218 0 0 2 0.00262566 0.000153146 -0.00277881 0
0.0004415 1.24106 0 1.52911 0.00152758 -1.24106 -0.00123982 0 0 2 0.00248088 0.000286519 -0.0027674 0
0.000442 1.16403 0 1.5882 0.00158662 -1.16403 -0.00116287 0 0 2 0.00232689 0.000422588 -0.00274948 0
0.0004425 1.08361 0 1.64399 0.00164234 -1.08361 -0.00108252 0 0 2 0.00216613 0.000558737 -0.00272487 0
0.000443 1.00033 0 1.69589 0.0016942 -1.00033 -0.000999328 0 0 2 0.00199965 0.000693871 -0.00269353 0
0.0004435 0.914503 0 1.74365 0.0017419 -0.914503 -0.00091359 0 0 2 0.00182809 0.000827401 -0.00265549 0
0.000444 0.826386 0 1.78708 0.0017853 -0.826386 -0.00082556 0 0 2 0.00165195 0.000958913 -0.00261086 0
0.0004445 0.736204 0 1.82608 0.00182425 -0.736204 -0.000735469 0 0 2 0.00147167 0.00108805 -0.00255972 0
0.000445 0.644188 0 1.86053 0.00185867 -0.644188 -0.000643545 0 0 2 0.00128773 0.00121448 -0.00250221 0
0.0004455 0.550568 0 1.89034 0.00188846 -0.550568 -0.000550018 0 0 2 0.00110059 0.00133789 -0.00243847 0
0.000446 0.455576 0 1.91545 0.00191354 -0.455576 -0.000455121 0 0 2 0.000910698 0.00145796 -0.00236866 0
0.0004465 0.35945 0 1.93579 0.00193386 -0.35945 -0.000359091 0 0 2 0.000718542 0.00157441 -0.00229295 0
0.000447 0.26243 0 1.95131 0.00194936 -0.26243 -0.000262168 0 0 2 0.000524597 0.00168693 -0.00221153 0
0.0004475 0.164756 0 1.96197 0.00196001 -0.164756 -0.000164591 0 0 2 0.000329347 0.00179526 -0.0021246 0
0.000448 0.132198 0 1.96553 1.96553 -0.132198 -0.132198 0 0 0 0.000132198 -0.000132198 -8.25328e-19 0
0.0004485 0.121345 0 1.96671 1.96671 -0.121345 -0.121345 0 0 0 0.000121345 -0.000121345 -2.9985e-18 0
0.000449 0.117728 0 1.9671 1.9671 -0.117728 -0.117728 0 0 0 0.000117728 -0.000117728 9.73982e-19 0
0.0004495 0.116522 0 1.96724 1.96724 -0.116522 -0.116522 0 0 0 0.000116522 -0.000116522 -2.47164e-18 0
0.00045 0.11612 0 1.96728 1.96728 -0.11612 -0.11612 0 0 0 0.00011612 -0.00011612 -1.23497e-18 0
0.0004505 0.115986 0 1.96729 1.96729 -0.115986 -0.115986 0 0 0 0.000115986 -0.000115986 -8.25328e-19 0
0.000451 0.115941 0 1.9673 1.9673 -0.115941 -0.115941 0 0 0 0.000115941 -0.000115941 -3.07409e-18 0
0.0004515 0.115926 0 1.9673 1.9673 -0.115926 -0.115926 0 0 0 0.000115926 -0.000115926 -3.96687e-18 0
0.000452 0.115921 0 1.9673 1.9673 -0.115921 -0.115921 0 0 0 0.000115921 -0.000115921 -4.19747e-18 0
0.0004525 0.11592 0 1.9673 1.9673 -0.11592 -0.11592 0 0 0 0.00011592 -0.00011592 -4.06004e-18 0
0.000453 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -1.99042e-18 0
0.0004535 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 8.66515e-19 0
0.000454 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -2.66254e-18 0
0.0004545 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 5.70265e-19 0
0.000455 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -7.42001e-19 0
0.0004555 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 1.27817e-18 0
0.000456 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -4.91512e-18 0
0.0004565 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 3.16579e-20 0
0.000457 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 1.31788e-18 0
0.0004575 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -2.66254e-18 0
0.000458 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 4.92761e-19 0
0.0004585 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 1.61222e-18 0
0.000459 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -5.02449e-18 0
0.0004595 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 0 0.000115919 -0.000115919 -1.5723e-19 0
0.00046 0.115919 0 1.9673 1.9673 -0.115919 -0.115919 0 0 3.15638e-11 0.000115919 -0.000115919 -3.52143e-18 0
0.0004605 0.0503517 0 1.96898 0.00196701 -0.0503517 -5.03014e-05 0 0 2 0.000100653 0.00191666 -0.00201731 0
0.000461 -0.0370486 0 1.9683 0.00196634 0.0370486 3.70116e-05 0 0 2 -7.40601e-05 0.00200339 -0.00192933 0
0.0004615 -0.131573 0 1.9637 0.00196174 0.131573 0.000131442 0 0 2 -0.000263015 0.00209331 -0.00183029 0
0.000462 -0.228168 0 1.95456 0.00195261 0.228168 0.000227941 0 0 2 -0.000456109 0.00218078 -0.00172467 0
0.0004625 -0.324992 0 1.9407 0.00193876 0.324992 0.000324667 0 0 2 -0.00064966 0.00226375 -0.00161409 0
0.000463 -0.421271 0 1.92205 0.00192013 0.421271 0.00042085 0 0 2 -0.000842121 0.0023414 -0.00149928 0
0.0004635 -0.516588 0 1.89863 0.00189673 0.516588 0.000516072 0 0 2 -0.00103266 0.00241332 -0.00138066 0
0.000464 -0.610648 0 1.87049 0.00186862 0.610648 0.000610038 0 0 2 -0.00122069 0.00247927 -0.00125858 0
0.0004645 -0.703196 0 1.83769 0.00183585 0.703196 0.000702494 0 0 2 -0.00140569 0.00253905 -0.00113336 0
0.000465 -0.793996 0 1.80032 0.00179852 0.793996 0.000793203 0 0 2 -0.0015872 0.00259252 -0.00100532 0
0.0004655 -0.88282 0 1.75846 0.00175671 0.88282 0.000881938 0 0 2 -0.00176476 0.00263953 -0.000874767 0
0.000466 -0.969445 0 1.71223 0.00171052 0.969445 0.000968477 0 0 2 -0.00193792 0.00267996 -0.000742041 0
0.0004665 -1.05366 0 1.66173 0.00166007 1.05366 0.0010526 0 0 2 -0.00210626 0.00271373 -0.000607466 0
0.000467 -1.13524 0 1.60709 0.00160549 1.13524 0.00113411 0 0 2 -0.00226935 0.00274073 -0.00047138 0
0.0004675 -1.214 0 1.54845 0.00154691 1.214 0.00121279 0 0 2 -0.00242679 0.00276091 -0.000334119 0
0.000468 -1.24025 0 1.52891 1.52891 1.24025 1.24025 0 0 0 -0.00124025 0.00124025 -4.24184e-18 0
0.0004685 -1.24901 0 1.52239 1.52239 1.24901 1.24901 0 0 0 -0.00124901 0.00124901 -3.25981e-18 0
0.000469 -1.25192 0 1.52022 1.52022 1.25192 1.25192 0 0 0 -0.00125192 0.00125192 1.76649e-18 0
0.0004695 -1.25289 0 1.5195 1.5195 1.25289 1.25289 0 0 0 -0.00125289 0.00125289 1.05667e-18 0
0.00047 -1.25322 0 1.51926 1.51926 1.25322 1.25322 0 0 0 -0.00125322 0.00125322 -1.56585e-18 0
0.0004705 -1.25333 0 1.51918 1.51918 1.25333 1.25333 0 0 0 -0.00125333 0.00125333 -4.53808e-18 0
0.000471 -1.25336 0 1.51915 1.51915 1.25336 1.25336 0 0 0 -0.00125336 0.00125336 -1.05074e-18 0
0.0004715 -1.25337 0 1.51914 1.51914 1.25337 1.25337 0 0 0 -0.00125337 0.00125337 1.12338e-19 0
0.000472 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -4.05496e-18 0
0.0004725 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 1.35102e-18 0
0.000473 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -3.63949e-18 0
0.0004735 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -8.24163e-19 0
0.000474 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 1.12338e-19 0
0.0004745 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -4.12854e-18 0
0.000475 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -3.52027e-18 0
0.0004755 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -8.61962e-19 0
0.000476 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -2.07258e-18 0
0.0004765 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -3.76718e-19 0
0.000477 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 1.14244e-19 0
0.0004775 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -4.20012e-18 0
0.000478 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -1.37706e-18 0
0.0004785 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -2.95297e-19 0
0.000479 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -2.17412e-18 0
0.0004795 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 0 -0.00125338 0.00125338 -3.42942e-19 0
0.00048 -1.25338 0 1.51914 1.51914 1.25338 1.25338 0 0 3.35018e-11 -0.00125338 0.00125338 -4.50431e-18 0
0.0004805 -1.30252 0 1.47576 0.00147429 1.30252 0.00130122 0 0 2 -0.00260375 0.00277681 -0.000173065 0
0.000481 -1.36605 0 1.41581 0.0014144 1.36605 0.00136469 0 0 2 -0.00273074 0.00278045 -4.97128e-05 0
0.0004815 -1.43212 0 1.34814 0.00134679 1.43212 0.00143069 0 0 2 -0.00286281 0.00277892 8.38948e-05 0
0.000482 -1.49663 0 1.27575 0.00127447 1.49663 0.00149513 0 0 2 -0.00299176 0.0027711 0.000220659 0
0.0004825 -1.55808 0 1.19973 0.00119853 1.55808 0.00155652 0 0 2 -0.0031146 0.00275661 0.00035799 0
0.000483 -1.61588 0 1.12058 0.00111946 1.61588 0.00161426 0 0 2 -0.00323014 0.00273534 0.0004948 0
0.0004835 -1.66973 0 1.0386 0.00103756 1.66973 0.00166806 0 0 2 -0.00333779 0.00270729 0.000630501 0
0.000484 -1.71945 0 0.954013 0.00095306 1.71945 0.00171773 0 0 2 -0.00343718 0.00267251 0.000764672 0
0.0004845 -1.7649 0 0.867047 0.00086618 1.7649 0.00176313 0 0 2 -0.00352803 0.00263108 0.000896952 0
0.000485 -1.80595 0 0.77792 0.000777142 1.80595 0.00180414 0 0 2 -0.00361009 0.00258309 0.001027 0
0.0004855 -1.84251 0 0.686855 0.000686169 1.84251 0.00184066 0 0 2 -0.00368317 0.00252867 0.0011545 0
0.000486 -1.87447 0 0.59408 0.000593487 1.87447 0.0018726 0 0 2 -0.00374708 0.00246796 0.00127911 0
0.0004865 -1.90177 0 0.499826 0.000499327 1.90177 0.00189987 0 0 2 -0.00380165 0.0024011 0.00140055 0
0.000487 -1.92434 0 0.404328 0.000403924 1.92434 0.00192242 0 0 2 -0.00384675 0.00232826 0.00151849 0
0.0004875 -1.94211 0 0.307822 0.000307515 1.94211 0.00194017 0 0 2 -0.00388228 0.00224963 0.00163266 0
0.000488 -1.94803 0 0.275654 0.275654 1.94803 1.94803 0 0 0 -0.00194803 0.00194803 -3.61365e-19 0
0.0004885 -1.95001 0 0.264931 0.264931 1.95001 1.95001 0 0 0 -0.00195001 0.00195001 -3.00644e-19 0
0.000489 -1.95067 0 0.261357 0.261357 1.95067 1.95067 0 0 0 -0.00195067 0.00195067 3.51069e-19 0
0.0004895 -1.95089 0 0.260165 0.260165 1.95089 1.95089 0 0 0 -0.00195089 0.00195089 1.71074e-19 0
0.00049 -1.95096 0 0.259768 0.259768 1.95096 1.95096 0 0 0 -0.00195096 0.00195096 1.47225e-19 0
0.0004905 -1.95098 0 0.259636 0.259636 1.95098 1.95098 0 0 0 -0.00195098 0.00195098 4.28069e-19 0
0.000491 -1.95099 0 0.259592 0.259592 1.95099 1.95099 0 0 0 -0.00195099 0.00195099 -3.64224e-19 0
0.0004915 -1.951 0 0.259577 0.259577 1.951 1.951 0 0 0 -0.001951 0.001951 -3.21873e-20 0
0.000492 -1.951 0 0.259572 0.259572 1.951 1.951 0 0 0 -0.001951 0.001951 -1.93203e-19 0
0.0004925 -1.951 0 0.259571 0.259571 1.951 1.951 0 0 0 -0.001951 0.001951 2.95376e-19 0
0.000493 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 1.69618e-19 0
0.0004935 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 1.09453e-19 0
0.000494 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -2.35528e-19 0
0.0004945 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -2.62316e-20 0
0.000495 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 4.38604e-20 0
0.0004955 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 6.72068e-20 0
0.000496 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -1.06358e-18 0
0.0004965 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -4.96044e-20 0
0.000497 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 3.42122e-19 0
0.0004975 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -4.47736e-19 0
0.000498 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -9.82585e-19 0
0.0004985 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 6.0854e-19 0
0.000499 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -3.7865e-19 0
0.0004995 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 0 -0.001951 0.001951 -9.96984e-19 0
0.0005 -1.951 0 0.25957 0.25957 1.951 1.951 0 0 3.02357e-11 -0.001951 0.001951 -3.18484e-19 0
