t 1 2 3 4 5 6 7 8 9 jE0007 jF0201 jF0003 jF0003 jF0501 jF0703 jV0008 
2.286 0.600001 0 0.60014 0 1.716 1.716 1.716 1.716 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.288 0.600001 0 0.60014 0 1.728 1.728 1.728 1.728 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.29 0.600001 0 0.60014 0 1.74 1.74 1.74 1.74 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.292 0.600001 0 0.60014 0 1.752 1.752 1.752 1.752 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.294 0.600001 0 0.60014 0 1.764 1.764 1.764 1.764 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.296 0.600001 0 0.60014 0 1.776 1.776 1.776 1.776 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.298 0.600001 0 0.60014 0 1.788 1.788 1.788 1.788 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.3 0.600001 0 0.60014 0 1.8 1.8 1.8 1.8 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.302 0.600001 0 0.60014 0 1.812 1.812 1.812 1.812 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.304 0.600001 0 0.60014 0 1.824 1.824 1.824 1.824 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.306 0.600001 0 0.60014 0 1.836 1.836 1.836 1.836 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.308 0.600001 0 0.60014 0 1.848 1.848 1.848 1.848 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.31 0.600001 0 0.60014 0 1.86 1.86 1.86 1.86 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.312 0.600001 0 0.60014 0 1.872 1.872 1.872 1.872 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.314 0.600001 0 0.60014 0 1.884 1.884 1.884 1.884 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.316 0.600001 0 0.60014 0 1.896 1.896 1.896 1.896 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.318 0.600001 0 0.60014 0 1.908 1.908 1.908 1.908 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.32 0.600001 0 0.60014 0 1.92 1.92 1.92 1.92 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.322 0.600001 0 0.60014 0 1.932 1.932 1.932 1.932 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.324 0.600001 0 0.60014 0 1.944 1.944 1.944 1.944 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.326 0.600001 0 0.60014 0 1.956 1.956 1.956 1.956 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.328 0.600001 0 0.60014 0 1.968 1.968 1.968 1.968 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.33 0.600001 0 0.60014 0 1.98 1.98 1.98 1.98 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.332 0.600001 0 0.60014 0 1.992 1.992 1.992 1.992 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.334 0.600001 0 0.60014 0 2.004 2.004 2.004 2.004 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.336 0.600001 0 0.60014 0 2.016 2.016 2.016 2.016 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.338 0.600001 0 0.60014 0 2.028 2.028 2.028 2.028 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.34 0.600001 0 0.60014 0 2.04 2.04 2.04 2.04 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.342 0.600001 0 0.60014 0 2.052 2.052 2.052 2.052 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.344 0.600001 0 0.60014 0 2.064 2.064 2.064 2.064 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.346 0.600001 0 0.60014 0 2.076 2.076 2.076 2.076 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.348 0.600001 0 0.60014 0 2.088 2.088 2.088 2.088 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.35 0.600001 0 0.60014 0 2.1 2.1 2.1 2.1 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.352 0.600001 0 0.60014 0 2.112 2.112 2.112 2.112 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.354 0.600001 0 0.60014 0 2.124 2.124 2.124 2.124 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.356 0.600001 0 0.60014 0 2.136 2.136 2.136 2.136 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.358 0.600001 0 0.60014 0 2.148 2.148 2.148 2.148 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.36 0.600001 0 0.60014 0 2.16 2.16 2.16 2.16 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.362 0.600001 0 0.60014 0 2.172 2.172 2.172 2.172 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.364 0.600001 0 0.60014 0 2.184 2.184 2.184 2.184 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.366 0.600001 0 0.60014 0 2.196 2.196 2.196 2.196 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.368 0.600001 0 0.60014 0 2.208 2.208 2.208 2.208 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.37 0.600001 0 0.60014 0 2.22 2.22 2.22 2.22 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.372 0.600001 0 0.60014 0 2.232 2.232 2.232 2.232 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.374 0.600001 0 0.60014 0 2.244 2.244 2.244 2.244 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.376 0.600001 0 0.60014 0 2.256 2.256 2.256 2.256 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.378 0.600001 0 0.60014 0 2.268 2.268 2.268 2.268 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.38 0.600001 0 0.60014 0 2.28 2.28 2.28 2.28 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.382 0.600001 0 0.60014 0 2.292 2.292 2.292 2.292 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.384 0.600001 0 0.60014 0 2.304 2.304 2.304 2.304 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.386 0.600001 0 0.60014 0 2.316 2.316 2.316 2.316 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.388 0.600001 0 0.60014 0 2.328 2.328 2.328 2.328 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.39 0.600001 0 0.60014 0 2.34 2.34 2.34 2.34 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.392 0.600001 0 0.60014 0 2.352 2.352 2.352 2.352 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.394 0.600001 0 0.60014 0 2.364 2.364 2.364 2.364 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.396 0.600001 0 0.60014 0 2.376 2.376 2.376 2.376 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.398 0.600001 0 0.60014 0 2.388 2.388 2.388 2.388 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.4 0.600001 0 0.60014 0 2.4 2.4 2.4 2.4 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.402 0.600001 0 0.60014 0 2.412 2.412 2.412 2.412 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.404 0.600001 0 0.60014 0 2.424 2.424 2.424 2.424 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.406 0.600001 0 0.60014 0 2.436 2.436 2.436 2.436 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.408 0.600001 0 0.60014 0 2.448 2.448 2.448 2.448 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.41 0.600001 0 0.60014 0 2.46 2.46 2.46 2.46 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.412 0.600001 0 0.60014 0 2.472 2.472 2.472 2.472 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.414 0.600001 0 0.60014 0 2.484 2.484 2.484 2.484 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.416 0.600001 0 0.60014 0 2.496 2.496 2.496 2.496 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.418 0.600001 0 0.60014 0 2.508 2.508 2.508 2.508 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.42 0.600001 0 0.60014 0 2.52 2.52 2.52 2.52 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.422 0.600001 0 0.60014 0 2.532 2.532 2.532 2.532 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.424 0.600001 0 0.60014 0 2.544 2.544 2.544 2.544 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.426 0.600001 0 0.60014 0 2.556 2.556 2.556 2.556 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.428 0.600001 0 0.60014 0 2.568 2.568 2.568 2.568 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.43 0.600001 0 0.60014 0 2.58 2.58 2.58 2.58 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.432 0.600001 0 0.60014 0 2.592 2.592 2.592 2.592 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.434 0.600001 0 0.60014 0 2.604 2.604 2.604 2.604 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.436 0.600001 0 0.60014 0 2.616 2.616 2.616 2.616 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.438 0.600001 0 0.60014 0 2.628 2.628 2.628 2.628 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.44 0.600001 0 0.60014 0 2.64 2.64 2.64 2.64 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.442 0.600001 0 0.60014 0 2.652 2.652 2.652 2.652 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.444 0.600001 0 0.60014 0 2.664 2.664 2.664 2.664 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.446 0.600001 0 0.60014 0 2.676 2.676 2.676 2.676 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.448 0.600001 0 0.60014 0 2.688 2.688 2.688 2.688 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.45 0.600001 0 0.60014 0 2.7 2.7 2.7 2.7 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.452 0.600001 0 0.60014 0 2.712 2.712 2.712 2.712 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.454 0.600001 0 0.60014 0 2.724 2.724 2.724 2.724 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.456 0.600001 0 0.60014 0 2.736 2.736 2.736 2.736 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.458 0.600001 0 0.60014 0 2.748 2.748 2.748 2.748 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.46 0.600001 0 0.60014 0 2.76 2.76 2.76 2.76 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.462 0.600001 0 0.60014 0 2.772 2.772 2.772 2.772 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.464 0.600001 0 0.60014 0 2.784 2.784 2.784 2.784 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.466 0.600001 0 0.60014 0 2.796 2.796 2.796 2.796 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.468 0.600001 0 0.60014 0 2.808 2.808 2.808 2.808 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.47 0.600001 0 0.60014 0 2.82 2.82 2.82 2.82 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.472 0.600001 0 0.60014 0 2.832 2.832 2.832 2.832 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.474 0.600001 0 0.60014 0 2.844 2.844 2.844 2.844 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.476 0.600001 0 0.60014 0 2.856 2.856 2.856 2.856 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.478 0.600001 0 0.60014 0 2.868 2.868 2.868 2.868 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.48 0.600001 0 0.60014 0 2.88 2.88 2.88 2.88 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.482 0.600001 0 0.60014 0 2.892 2.892 2.892 2.892 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.484 0.600001 0 0.60014 0 2.904 2.904 2.904 2.904 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.486 0.600001 0 0.60014 0 2.916 2.916 2.916 2.916 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.488 0.600001 0 0.60014 0 2.928 2.928 2.928 2.928 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.49 0.600001 0 0.60014 0 2.94 2.94 2.94 2.94 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.492 0.600001 0 0.60014 0 2.952 2.952 2.952 2.952 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.494 0.600001 0 0.60014 0 2.964 2.964 2.964 2.964 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.496 0.600001 0 0.60014 0 2.976 2.976 2.976 2.976 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.498 0.600001 0 0.60014 0 2.988 2.988 2.988 2.988 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.5 0.600001 0 0.60014 0 3 3 3 3 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.502 0.600001 0 0.60014 0 2.988 2.988 2.988 2.988 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.504 0.600001 0 0.60014 0 2.976 2.976 2.976 2.976 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.506 0.600001 0 0.60014 0 2.964 2.964 2.964 2.964 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.508 0.600001 0 0.60014 0 2.952 2.952 2.952 2.952 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.51 0.600001 0 0.60014 0 2.94 2.94 2.94 2.94 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.512 0.600001 0 0.60014 0 2.928 2.928 2.928 2.928 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.514 0.600001 0 0.60014 0 2.916 2.916 2.916 2.916 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.516 0.600001 0 0.60014 0 2.904 2.904 2.904 2.904 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.518 0.600001 0 0.60014 0 2.892 2.892 2.892 2.892 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.52 0.600001 0 0.60014 0 2.88 2.88 2.88 2.88 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.522 0.600001 0 0.60014 0 2.868 2.868 2.868 2.868 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.524 0.600001 0 0.60014 0 2.856 2.856 2.856 2.856 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.526 0.600001 0 0.60014 0 2.844 2.844 2.844 2.844 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.528 0.600001 0 0.60014 0 2.832 2.832 2.832 2.832 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.53 0.600001 0 0.60014 0 2.82 2.82 2.82 2.82 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.532 0.600001 0 0.60014 0 2.808 2.808 2.808 2.808 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.534 0.600001 0 0.60014 0 2.796 2.796 2.796 2.796 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.536 0.600001 0 0.60014 0 2.784 2.784 2.784 2.784 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.538 0.600001 0 0.60014 0 2.772 2.772 2.772 2.772 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.54 0.600001 0 0.60014 0 2.76 2.76 2.76 2.76 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.542 0.600001 0 0.60014 0 2.748 2.748 2.748 2.748 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.544 0.600001 0 0.60014 0 2.736 2.736 2.736 2.736 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.546 0.600001 0 0.60014 0 2.724 2.724 2.724 2.724 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.548 0.600001 0 0.60014 0 2.712 2.712 2.712 2.712 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.55 0.600001 0 0.60014 0 2.7 2.7 2.7 2.7 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.552 0.600001 0 0.60014 0 2.688 2.688 2.688 2.688 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.554 0.600001 0 0.60014 0 2.676 2.676 2.676 2.676 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.556 0.600001 0 0.60014 0 2.664 2.664 2.664 2.664 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.558 0.600001 0 0.60014 0 2.652 2.652 2.652 2.652 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.56 0.600001 0 0.60014 0 2.64 2.64 2.64 2.64 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.562 0.600001 0 0.60014 0 2.628 2.628 2.628 2.628 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.564 0.600001 0 0.60014 0 2.616 2.616 2.616 2.616 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.566 0.600001 0 0.60014 0 2.604 2.604 2.604 2.604 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.568 0.600001 0 0.60014 0 2.592 2.592 2.592 2.592 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.57 0.600001 0 0.60014 0 2.58 2.58 2.58 2.58 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.572 0.600001 0 0.60014 0 2.568 2.568 2.568 2.568 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.574 0.600001 0 0.60014 0 2.556 2.556 2.556 2.556 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.576 0.600001 0 0.60014 0 2.544 2.544 2.544 2.544 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.578 0.600001 0 0.60014 0 2.532 2.532 2.532 2.532 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.58 0.600001 0 0.60014 0 2.52 2.52 2.52 2.52 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.582 0.600001 0 0.60014 0 2.508 2.508 2.508 2.508 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.584 0.600001 0 0.60014 0 2.496 2.496 2.496 2.496 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.586 0.600001 0 0.60014 0 2.484 2.484 2.484 2.484 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.588 0.600001 0 0.60014 0 2.472 2.472 2.472 2.472 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.59 0.600001 0 0.60014 0 2.46 2.46 2.46 2.46 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.592 0.600001 0 0.60014 0 2.448 2.448 2.448 2.448 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.594 0.600001 0 0.60014 0 2.436 2.436 2.436 2.436 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.596 0.600001 0 0.60014 0 2.424 2.424 2.424 2.424 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.598 0.600001 0 0.60014 0 2.412 2.412 2.412 2.412 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.6 0.600001 0 0.60014 0 2.4 2.4 2.4 2.4 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.602 0.600001 0 0.60014 0 2.388 2.388 2.388 2.388 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.604 0.600001 0 0.60014 0 2.376 2.376 2.376 2.376 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.606 0.600001 0 0.60014 0 2.364 2.364 2.364 2.364 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.608 0.600001 0 0.60014 0 2.352 2.352 2.352 2.352 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.61 0.600001 0 0.60014 0 2.34 2.34 2.34 2.34 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.612 0.600001 0 0.60014 0 2.328 2.328 2.328 2.328 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.614 0.600001 0 0.60014 0 2.316 2.316 2.316 2.316 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.616 0.600001 0 0.60014 0 2.304 2.304 2.304 2.304 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.618 0.600001 0 0.60014 0 2.292 2.292 2.292 2.292 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.62 0.600001 0 0.60014 0 2.28 2.28 2.28 2.28 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.622 0.600001 0 0.60014 0 2.268 2.268 2.268 2.268 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.624 0.600001 0 0.60014 0 2.256 2.256 2.256 2.256 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.626 0.600001 0 0.60014 0 2.244 2.244 2.244 2.244 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.628 0.600001 0 0.60014 0 2.232 2.232 2.232 2.232 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.63 0.600001 0 0.60014 0 2.22 2.22 2.22 2.22 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.632 0.600001 0 0.60014 0 2.208 2.208 2.208 2.208 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.634 0.600001 0 0.60014 0 2.196 2.196 2.196 2.196 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.636 0.600001 0 0.60014 0 2.184 2.184 2.184 2.184 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.638 0.600001 0 0.60014 0 2.172 2.172 2.172 2.172 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.64 0.600001 0 0.60014 0 2.16 2.16 2.16 2.16 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.642 0.600001 0 0.60014 0 2.148 2.148 2.148 2.148 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.644 0.600001 0 0.60014 0 2.136 2.136 2.136 2.136 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.646 0.600001 0 0.60014 0 2.124 2.124 2.124 2.124 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.648 0.600001 0 0.60014 0 2.112 2.112 2.112 2.112 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.65 0.600001 0 0.60014 0 2.1 2.1 2.1 2.1 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.652 0.600001 0 0.60014 0 2.088 2.088 2.088 2.088 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.654 0.600001 0 0.60014 0 2.076 2.076 2.076 2.076 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.656 0.600001 0 0.60014 0 2.064 2.064 2.064 2.064 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.658 0.600001 0 0.60014 0 2.052 2.052 2.052 2.052 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.66 0.600001 0 0.60014 0 2.04 2.04 2.04 2.04 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.662 0.600001 0 0.60014 0 2.028 2.028 2.028 2.028 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.664 0.600001 0 0.60014 0 2.016 2.016 2.016 2.016 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.666 0.600001 0 0.60014 0 2.004 2.004 2.004 2.004 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.668 0.600001 0 0.60014 0 1.992 1.992 1.992 1.992 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.67 0.600001 0 0.60014 0 1.98 1.98 1.98 1.98 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.672 0.600001 0 0.60014 0 1.968 1.968 1.968 1.968 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.674 0.600001 0 0.60014 0 1.956 1.956 1.956 1.956 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.676 0.600001 0 0.60014 0 1.944 1.944 1.944 1.944 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.678 0.600001 0 0.60014 0 1.932 1.932 1.932 1.932 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.68 0.600001 0 0.60014 0 1.92 1.92 1.92 1.92 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
2.682 0.600001 0 0.60014 0 1.908 1.908 1.908 1.908 0.600001 0.00198 -0.00198 0 2e-05 0.002 0.002 0.00198
